Month,Day,WeekDay,Hour,Minute,Occupancy
1,28,6,4,57,Empty
1,28,6,5,6,Empty
1,23,1,13,22,Occupied
1,23,1,13,55,Occupied
1,23,1,14,18,Occupied
1,23,1,14,30,Occupied
1,23,1,14,40,Occupied
2,8,3,10,41,Empty
2,8,3,11,42,Empty
2,8,3,11,55,Empty
2,8,3,12,47,Empty
2,16,4,6,22,Empty
2,16,4,7,15,Empty
3,6,1,12,46,Empty
1,26,4,22,26,Occupied
1,26,4,22,54,Occupied
1,20,5,22,26,Occupied
1,20,5,23,30,Empty
1,21,6,0,34,Occupied
1,21,6,1,56,Empty
1,14,6,13,46,Empty
1,14,6,14,40,Empty
2,6,1,17,51,Empty
2,6,1,17,57,Empty
2,6,1,18,31,Empty
2,6,1,19,16,Occupied
2,6,1,20,37,Empty
2,6,1,21,31,Empty
2,9,4,20,7,Empty
2,9,4,21,15,Occupied
2,9,4,21,26,Empty
2,9,4,21,37,Occupied
2,9,4,22,34,Occupied
2,9,4,22,39,Occupied
3,4,6,13,9,Occupied
3,4,6,14,35,Empty
3,4,6,14,59,Empty
2,28,2,11,13,Empty
2,8,3,18,14,Empty
2,8,3,18,20,Empty
2,8,3,18,49,Occupied
1,13,5,5,5,Empty
1,13,5,6,31,Empty
1,13,5,7,36,Empty
1,20,5,18,47,Occupied
1,20,5,19,8,Empty
1,20,5,19,31,Occupied
2,17,5,10,40,Empty
2,11,6,4,45,Empty
2,11,6,6,28,Empty
2,11,6,7,15,Empty
2,11,6,7,40,Empty
2,11,6,8,16,Empty
1,14,6,7,56,Empty
1,14,6,8,20,Empty
1,14,6,8,57,Empty
1,14,6,9,3,Empty
1,14,6,9,21,Empty
2,8,3,0,39,Empty
2,8,3,0,56,Empty
2,8,3,3,32,Empty
2,8,3,4,2,Empty
3,1,3,21,2,Empty
1,20,5,23,5,Occupied
1,21,6,1,6,Empty
1,21,6,1,32,Occupied
1,12,4,17,1,Empty
1,12,4,17,39,Empty
2,22,3,16,8,Occupied
3,4,6,22,47,Empty
3,4,6,23,23,Occupied
3,5,0,0,5,Occupied
3,5,0,1,13,Empty
3,5,0,3,6,Empty
3,3,5,1,55,Empty
3,3,5,4,44,Empty
1,29,0,14,18,Occupied
1,29,0,14,35,Empty
3,6,1,12,15,Empty
1,29,0,13,45,Empty
1,22,0,22,23,Empty
1,23,1,1,11,Occupied
2,11,6,8,28,Empty
2,11,6,9,58,Empty
2,11,6,11,17,Empty
2,14,2,18,4,Occupied
1,15,0,12,54,Empty
1,15,0,14,55,Empty
1,15,0,15,19,Empty
1,15,0,15,25,Empty
1,15,0,17,29,Empty
2,28,2,4,15,Empty
2,28,2,4,23,Empty
2,28,2,4,54,Empty
2,28,2,5,59,Empty
3,15,3,18,21,Empty
1,5,4,17,13,Empty
1,29,0,17,16,Empty
1,29,0,19,21,Occupied
3,4,6,13,21,Occupied
2,14,2,4,48,Empty
1,28,6,2,47,Empty
1,28,6,2,55,Empty
1,28,6,3,11,Occupied
1,28,6,3,21,Occupied
1,28,6,5,51,Empty
1,14,6,6,28,Empty
1,23,1,13,11,Occupied
1,23,1,14,35,Occupied
1,23,1,15,7,Occupied
1,22,0,14,13,Empty
2,28,2,15,9,Empty
2,27,1,13,19,Occupied
2,27,1,13,44,Empty
2,27,1,13,50,Empty
2,27,1,14,7,Empty
2,27,1,14,19,Empty
2,27,1,15,42,Empty
2,27,1,16,12,Occupied
3,3,5,6,17,Empty
3,3,5,6,48,Occupied
3,3,5,7,6,Empty
3,3,5,7,42,Empty
3,3,5,8,13,Empty
3,3,5,9,7,Empty
3,3,5,9,19,Empty
3,3,5,10,8,Empty
3,5,0,16,3,Empty
3,5,0,16,27,Empty
3,5,0,18,1,Occupied
3,5,0,19,6,Occupied
1,30,1,7,15,Empty
1,30,1,7,21,Empty
1,30,1,8,3,Empty
3,5,0,7,43,Empty
1,30,1,10,59,Empty
3,5,0,11,45,Empty
1,22,0,16,21,Empty
2,12,0,23,52,Occupied
2,14,2,2,9,Empty
2,14,2,3,2,Empty
1,21,6,9,59,Empty
1,21,6,10,52,Empty
1,21,6,12,48,Empty
1,21,6,13,18,Empty
1,21,6,14,7,Occupied
1,21,6,14,33,Occupied
1,5,4,11,8,Occupied
2,14,2,9,6,Empty
2,14,2,9,31,Empty
2,14,2,10,55,Empty
1,30,1,9,28,Empty
2,11,6,7,27,Empty
1,23,1,3,13,Empty
1,23,1,5,40,Empty
2,16,4,11,54,Occupied
2,16,4,12,34,Empty
2,16,4,13,27,Occupied
2,16,4,13,45,Empty
2,16,4,14,16,Empty
3,15,3,9,39,Empty
3,6,1,11,27,Empty
1,29,0,19,26,Occupied
1,29,0,21,24,Empty
1,29,0,21,53,Occupied
1,29,0,22,41,Occupied
2,13,1,10,50,Empty
2,13,1,11,7,Empty
2,13,1,11,37,Empty
2,16,4,22,17,Empty
2,16,4,23,37,Empty
2,28,2,21,52,Empty
2,28,2,23,26,Empty
1,21,6,20,11,Occupied
1,21,6,21,13,Empty
1,21,6,21,48,Occupied
1,21,6,22,57,Empty
1,21,6,23,43,Empty
2,28,2,23,38,Empty
3,1,3,1,50,Empty
3,1,3,2,32,Empty
3,1,3,2,38,Empty
1,22,0,10,32,Occupied
1,22,0,11,23,Empty
1,22,0,11,29,Empty
1,22,0,11,35,Empty
3,3,5,16,27,Empty
2,15,3,1,52,Empty
3,15,3,22,7,Occupied
1,13,5,6,37,Empty
1,13,5,7,4,Empty
1,13,5,8,7,Empty
3,16,4,0,24,Empty
3,16,4,0,54,Empty
1,27,5,1,47,Occupied
1,27,5,3,3,Occupied
3,5,0,3,12,Empty
3,5,0,3,17,Occupied
3,5,0,12,31,Occupied
3,5,0,12,55,Empty
2,16,4,18,32,Empty
2,16,4,19,8,Occupied
2,16,4,21,47,Occupied
3,5,0,23,8,Occupied
1,20,5,12,4,Empty
1,20,5,12,27,Occupied
1,20,5,12,43,Occupied
1,20,5,12,48,Occupied
1,20,5,13,10,Empty
1,20,5,14,3,Empty
3,6,1,10,32,Empty
2,12,0,15,50,Occupied
1,15,0,4,14,Empty
1,15,0,6,12,Empty
2,23,4,15,7,Empty
2,9,4,6,55,Empty
2,9,4,8,45,Empty
2,9,4,9,21,Empty
2,9,4,9,34,Empty
2,27,1,16,30,Empty
1,22,0,22,50,Empty
1,23,1,1,23,Empty
1,23,1,2,27,Empty
3,15,3,17,22,Empty
3,15,3,19,10,Empty
1,5,4,15,43,Empty
2,16,4,6,14,Empty
2,23,4,18,48,Empty
2,23,4,19,20,Occupied
2,23,4,20,24,Occupied
2,23,4,20,45,Occupied
2,23,4,22,35,Empty
1,13,5,7,30,Empty
1,20,5,18,27,Occupied
1,20,5,20,51,Occupied
1,20,5,21,2,Occupied
1,20,5,21,8,Empty
1,20,5,21,49,Empty
2,22,3,22,38,Empty
2,23,4,2,38,Empty
3,2,4,19,45,Empty
3,2,4,21,47,Empty
3,2,4,21,59,Empty
3,2,4,22,11,Empty
3,15,3,14,21,Empty
2,24,5,0,1,Empty
3,4,6,17,22,Empty
2,10,5,21,30,Occupied
2,10,5,21,53,Occupied
2,10,5,23,32,Empty
3,14,2,17,58,Empty
1,30,1,9,22,Empty
1,30,1,9,41,Empty
1,30,1,9,47,Empty
1,30,1,9,53,Empty
1,30,1,10,35,Empty
1,30,1,10,53,Empty
3,1,3,19,36,Empty
3,1,3,20,17,Empty
3,1,3,21,8,Empty
1,14,6,23,46,Empty
1,15,0,0,11,Empty
1,15,0,1,31,Empty
1,21,6,2,45,Empty
1,21,6,3,34,Empty
1,21,6,5,53,Empty
1,5,4,16,52,Empty
2,14,2,13,19,Empty
2,14,2,13,49,Empty
1,26,4,23,45,Occupied
1,27,5,0,6,Occupied
1,27,5,1,58,Empty
1,27,5,2,28,Empty
1,27,5,2,52,Occupied
2,12,0,14,13,Occupied
2,12,0,15,29,Occupied
2,12,0,15,39,Occupied
2,12,0,15,44,Occupied
2,12,0,15,55,Occupied
2,12,0,16,23,Empty
2,12,0,17,38,Empty
2,12,0,17,56,Empty
2,13,1,18,3,Empty
2,13,1,18,27,Empty
2,13,1,19,2,Empty
2,13,1,21,2,Occupied
1,21,6,3,13,Empty
1,21,6,4,1,Empty
1,21,6,5,5,Empty
1,21,6,5,13,Empty
1,21,6,8,4,Empty
3,1,3,16,49,Empty
3,1,3,18,1,Empty
3,1,3,18,11,Occupied
3,2,4,10,50,Occupied
3,2,4,11,20,Empty
3,14,2,23,36,Occupied
1,12,4,12,30,Occupied
1,12,4,14,14,Empty
1,12,4,14,26,Empty
3,1,3,22,24,Empty
3,1,3,23,17,Empty
3,2,4,0,3,Empty
3,2,4,0,47,Empty
3,4,6,19,48,Empty
3,4,6,20,23,Empty
2,9,4,20,25,Empty
2,9,4,20,37,Empty
2,9,4,20,43,Empty
2,9,4,21,47,Occupied
2,9,4,22,7,Occupied
2,9,4,22,23,Occupied
2,9,4,22,49,Occupied
2,9,4,23,16,Occupied
2,9,4,23,26,Occupied
2,23,4,16,8,Empty
3,6,1,14,34,Empty
1,22,0,7,1,Empty
1,22,0,8,28,Empty
3,2,4,19,8,Empty
3,2,4,20,54,Empty
3,2,4,21,10,Empty
3,2,4,22,59,Empty
2,14,2,10,1,Empty
1,29,0,8,26,Empty
2,8,3,12,0,Occupied
2,8,3,12,5,Occupied
2,8,3,13,42,Empty
1,13,5,0,57,Empty
3,6,1,9,20,Empty
3,6,1,9,26,Empty
2,17,5,6,53,Empty
2,17,5,8,45,Empty
3,4,6,5,47,Empty
3,4,6,6,25,Empty
2,15,3,5,27,Empty
2,15,3,5,50,Empty
2,15,3,6,10,Empty
2,15,3,9,14,Empty
3,5,0,12,14,Occupied
2,11,6,9,10,Empty
2,15,3,9,44,Empty
3,2,4,0,23,Empty
3,2,4,0,39,Empty
3,2,4,2,9,Empty
1,14,6,2,52,Empty
1,14,6,3,21,Empty
1,14,6,3,51,Empty
1,14,6,5,27,Empty
2,8,3,4,46,Empty
2,8,3,5,9,Empty
2,8,3,5,16,Empty
2,8,3,5,23,Empty
2,9,4,4,35,Empty
1,6,5,10,44,Empty
1,6,5,15,5,Empty
1,6,5,15,35,Empty
1,6,5,16,11,Empty
1,6,5,16,54,Empty
1,6,5,17,30,Empty
2,15,3,2,17,Empty
2,17,5,1,54,Empty
3,15,3,6,25,Empty
2,28,2,7,5,Empty
2,28,2,7,23,Empty
1,29,0,9,15,Empty
1,29,0,9,33,Empty
1,28,6,11,14,Empty
1,28,6,11,39,Empty
1,28,6,13,40,Empty
1,28,6,15,10,Empty
2,12,0,16,39,Empty
2,12,0,17,3,Empty
2,12,0,18,2,Empty
2,23,4,8,26,Empty
2,23,4,8,50,Empty
2,23,4,9,44,Occupied
2,23,4,20,35,Occupied
2,23,4,22,4,Empty
2,23,4,22,41,Empty
2,23,4,23,36,Empty
2,28,2,7,41,Empty
2,8,3,11,20,Occupied
1,15,0,8,36,Empty
1,15,0,10,38,Empty
2,6,1,18,8,Occupied
2,6,1,19,21,Occupied
2,6,1,19,26,Occupied
2,6,1,20,25,Occupied
1,16,1,1,25,Empty
3,15,3,11,27,Empty
1,26,4,13,2,Empty
3,1,3,9,49,Empty
3,1,3,11,19,Empty
3,1,3,11,38,Empty
2,15,3,8,7,Empty
2,15,3,8,13,Empty
2,14,2,21,39,Occupied
2,14,2,23,3,Empty
2,15,3,0,6,Empty
3,15,3,7,26,Empty
2,7,2,17,30,Empty
2,7,2,18,12,Empty
2,7,2,18,54,Empty
2,7,2,18,59,Occupied
3,5,0,10,21,Empty
2,23,4,13,49,Occupied
3,5,0,10,45,Empty
2,27,1,17,43,Empty
2,28,2,12,8,Empty
2,28,2,12,14,Empty
2,28,2,12,38,Empty
2,8,3,9,6,Empty
2,8,3,12,11,Occupied
2,8,3,12,53,Empty
3,1,3,5,10,Empty
1,28,6,10,56,Empty
1,28,6,11,57,Empty
1,28,6,14,16,Empty
1,21,6,22,42,Empty
1,21,6,23,27,Empty
1,22,0,2,5,Empty
1,22,0,2,28,Empty
1,22,0,2,44,Empty
1,13,5,19,2,Empty
1,13,5,20,23,Occupied
1,13,5,20,28,Occupied
1,13,5,21,18,Empty
3,16,4,5,36,Empty
3,16,4,5,44,Empty
3,16,4,6,4,Empty
1,22,0,6,38,Empty
2,7,2,11,45,Empty
2,7,2,11,57,Empty
2,7,2,12,27,Occupied
2,7,2,12,44,Empty
2,7,2,13,32,Empty
3,15,3,17,46,Empty
3,15,3,18,15,Empty
3,15,3,18,27,Empty
3,15,3,19,1,Empty
3,15,3,19,19,Empty
3,15,3,19,55,Empty
3,3,5,7,0,Empty
3,3,5,8,7,Empty
2,8,3,21,33,Empty
2,8,3,22,6,Occupied
2,8,3,23,20,Occupied
2,8,3,23,42,Occupied
2,8,3,23,59,Empty
3,5,0,23,35,Occupied
1,12,4,16,37,Empty
3,5,0,6,0,Empty
2,12,0,18,38,Empty
2,12,0,18,44,Empty
2,12,0,19,37,Occupied
3,15,3,18,3,Occupied
3,15,3,18,43,Empty
1,27,5,10,22,Empty
1,27,5,10,34,Empty
1,27,5,10,58,Empty
1,27,5,11,47,Empty
1,27,5,12,22,Empty
1,27,5,12,53,Empty
1,27,5,12,59,Empty
1,27,5,13,16,Empty
3,14,2,19,59,Empty
1,13,5,0,0,Occupied
1,13,5,0,15,Occupied
2,24,5,10,43,Empty
2,23,4,14,37,Empty
2,8,3,13,54,Empty
2,8,3,14,18,Empty
2,28,2,15,32,Empty
2,28,2,17,9,Empty
3,2,4,22,17,Empty
2,13,1,8,0,Empty
2,13,1,10,7,Empty
2,13,1,10,13,Empty
2,27,1,19,37,Occupied
2,27,1,20,22,Empty
2,27,1,20,58,Empty
2,27,1,21,11,Empty
2,27,1,21,17,Empty
2,14,2,3,25,Empty
1,19,4,18,31,Occupied
1,14,6,22,56,Empty
1,15,0,0,36,Empty
3,2,4,12,57,Empty
3,2,4,13,9,Empty
3,2,4,13,39,Empty
3,4,6,20,29,Empty
3,4,6,21,34,Empty
3,4,6,22,11,Empty
3,4,6,22,53,Empty
3,4,6,23,17,Empty
3,4,6,23,59,Occupied
3,3,5,0,36,Empty
3,3,5,1,42,Empty
3,3,5,4,11,Empty
1,22,0,19,47,Empty
1,22,0,20,9,Empty
1,22,0,21,52,Empty
2,16,4,2,43,Empty
2,16,4,3,33,Empty
2,16,4,3,44,Occupied
2,16,4,3,50,Empty
1,6,5,8,53,Empty
2,28,2,16,39,Empty
2,28,2,19,17,Occupied
2,15,3,9,56,Empty
1,29,0,0,16,Occupied
3,3,5,13,49,Empty
3,3,5,13,55,Empty
3,3,5,14,18,Occupied
3,3,5,14,35,Empty
1,27,5,12,10,Occupied
1,27,5,13,22,Empty
1,27,5,13,28,Empty
1,27,5,13,46,Empty
1,27,5,14,41,Empty
3,3,5,23,52,Empty
3,4,6,0,15,Occupied
3,4,6,1,4,Occupied
2,14,2,12,13,Empty
1,29,0,16,48,Occupied
1,29,0,17,22,Empty
1,29,0,17,28,Empty
1,29,0,18,1,Occupied
1,5,4,18,4,Empty
1,5,4,19,39,Empty
1,5,4,22,2,Empty
1,5,4,22,8,Empty
1,5,4,22,14,Occupied
2,23,4,9,49,Occupied
2,23,4,10,1,Occupied
2,23,4,10,57,Occupied
3,15,3,8,39,Empty
1,13,5,10,31,Empty
1,13,5,12,7,Empty
3,2,4,7,10,Empty
2,15,3,20,10,Occupied
1,29,0,23,46,Empty
2,16,4,4,57,Empty
2,16,4,5,59,Empty
2,16,4,6,37,Empty
2,16,4,6,56,Empty
2,16,4,7,21,Empty
3,4,6,11,40,Empty
3,4,6,12,17,Empty
2,9,4,10,23,Occupied
1,15,0,8,18,Empty
3,1,3,6,59,Empty
2,16,4,8,39,Empty
2,16,4,9,28,Empty
3,1,3,8,12,Empty
3,1,3,10,7,Empty
3,1,3,10,19,Empty
1,26,4,21,59,Empty
1,26,4,22,15,Empty
1,26,4,22,32,Empty
3,4,6,13,4,Occupied
3,4,6,13,26,Occupied
1,26,4,14,1,Occupied
1,26,4,14,6,Occupied
1,26,4,14,11,Occupied
1,26,4,14,55,Empty
1,29,0,1,53,Empty
1,29,0,4,6,Empty
1,29,0,5,9,Empty
3,3,5,21,46,Occupied
3,5,0,9,20,Empty
2,23,4,11,26,Empty
2,23,4,11,51,Empty
2,23,4,12,36,Empty
2,16,4,12,58,Empty
2,16,4,14,40,Empty
1,29,0,2,28,Empty
1,29,0,3,24,Empty
1,29,0,3,38,Empty
2,23,4,7,55,Empty
1,23,1,11,50,Empty
1,22,0,11,47,Empty
3,15,3,22,50,Empty
1,29,0,0,4,Empty
1,29,0,0,11,Empty
1,29,0,0,36,Empty
1,29,0,1,11,Empty
1,29,0,1,18,Empty
1,29,0,2,14,Empty
1,30,1,8,40,Empty
1,30,1,0,53,Empty
1,30,1,1,28,Empty
1,30,1,1,58,Empty
1,30,1,3,9,Empty
1,30,1,3,30,Empty
1,30,1,4,19,Empty
3,4,6,9,57,Empty
3,4,6,11,4,Empty
1,7,6,17,55,Empty
1,7,6,18,44,Empty
1,7,6,20,33,Occupied
1,15,0,20,27,Empty
1,15,0,21,2,Occupied
1,15,0,21,8,Empty
1,15,0,14,30,Empty
1,15,0,14,49,Empty
1,15,0,17,9,Empty
1,15,0,17,22,Empty
1,15,0,17,44,Empty
2,17,5,7,57,Empty
2,17,5,8,15,Empty
2,17,5,8,57,Empty
1,20,5,8,12,Empty
1,20,5,9,55,Empty
1,20,5,10,14,Empty
1,20,5,11,5,Empty
1,20,5,11,12,Empty
1,29,0,3,31,Empty
1,29,0,3,45,Empty
1,29,0,3,52,Empty
1,29,0,4,48,Empty
1,29,0,5,43,Empty
1,29,0,6,39,Empty
1,29,0,7,32,Empty
1,21,6,8,34,Empty
1,21,6,8,46,Empty
1,21,6,10,46,Occupied
2,15,3,11,7,Empty
2,15,3,11,12,Occupied
2,15,3,11,17,Occupied
2,15,3,11,45,Occupied
2,15,3,11,58,Empty
1,30,1,15,25,Occupied
1,30,1,16,32,Empty
2,23,4,1,48,Empty
3,16,4,2,25,Empty
3,16,4,3,14,Empty
3,6,1,7,36,Empty
3,6,1,8,7,Empty
3,6,1,8,37,Empty
3,15,3,3,18,Empty
3,2,4,11,26,Empty
3,2,4,11,38,Empty
3,2,4,11,44,Empty
3,2,4,12,9,Empty
3,4,6,1,10,Empty
3,4,6,1,25,Empty
3,4,6,2,57,Empty
3,4,6,3,6,Empty
3,4,6,4,0,Empty
3,5,0,23,56,Occupied
2,28,2,7,17,Empty
1,22,0,11,53,Empty
1,22,0,12,38,Occupied
2,28,2,8,36,Empty
2,15,3,23,18,Occupied
2,24,5,20,22,Occupied
2,24,5,20,46,Empty
2,24,5,10,37,Empty
2,16,4,1,29,Empty
2,16,4,1,42,Empty
2,16,4,3,26,Empty
2,16,4,4,40,Empty
1,20,5,14,55,Occupied
1,20,5,15,16,Occupied
1,20,5,15,42,Occupied
1,20,5,15,59,Occupied
2,15,3,21,35,Empty
2,15,3,23,6,Occupied
2,15,3,23,52,Empty
2,16,4,0,9,Empty
2,16,4,1,4,Empty
3,6,1,14,40,Empty
1,22,0,11,41,Empty
1,24,2,6,48,Empty
1,13,5,1,28,Empty
1,13,5,2,7,Empty
1,13,5,2,20,Empty
1,13,5,4,12,Empty
1,6,5,12,33,Empty
1,6,5,12,45,Empty
1,6,5,12,57,Empty
1,6,5,13,3,Empty
1,6,5,13,34,Empty
1,6,5,14,10,Empty
1,6,5,15,23,Empty
1,6,5,15,47,Empty
1,6,5,17,0,Empty
1,6,5,18,13,Empty
2,16,4,14,58,Empty
2,16,4,15,16,Empty
1,22,0,7,36,Empty
1,13,5,10,1,Empty
1,13,5,10,6,Occupied
1,13,5,11,1,Empty
1,13,5,11,55,Empty
3,1,3,8,5,Empty
3,1,3,8,36,Empty
2,14,2,12,19,Empty
2,27,1,17,19,Empty
2,27,1,18,29,Empty
2,16,4,17,48,Empty
2,16,4,18,25,Empty
2,16,4,18,38,Occupied
2,16,4,19,14,Empty
3,15,3,14,51,Empty
2,28,2,13,51,Empty
2,12,0,16,1,Occupied
1,15,0,23,8,Empty
1,16,1,0,5,Empty
3,15,3,7,20,Empty
3,6,1,9,1,Empty
3,6,1,9,13,Empty
1,26,4,21,40,Occupied
2,7,2,14,19,Empty
2,7,2,14,49,Empty
2,7,2,16,19,Empty
3,2,4,3,8,Empty
1,5,4,21,31,Occupied
1,12,4,15,6,Occupied
1,24,2,3,29,Empty
1,24,2,4,25,Empty
1,13,5,17,51,Empty
1,13,5,18,5,Empty
2,24,5,6,40,Empty
2,24,5,6,46,Empty
2,24,5,6,58,Empty
2,23,4,10,13,Occupied
3,15,3,3,54,Empty
1,27,5,21,48,Occupied
1,27,5,21,53,Occupied
1,27,5,22,54,Empty
1,28,6,0,46,Empty
1,28,6,1,0,Empty
1,13,5,14,23,Occupied
1,13,5,15,40,Empty
1,12,4,10,42,Empty
2,24,5,15,36,Empty
2,24,5,15,54,Empty
2,24,5,16,48,Empty
2,24,5,17,13,Empty
2,24,5,18,6,Empty
2,24,5,18,32,Empty
2,24,5,19,35,Occupied
2,11,6,15,4,Empty
2,11,6,15,22,Empty
2,11,6,15,28,Empty
2,11,6,15,34,Empty
2,11,6,16,30,Empty
1,20,5,4,8,Empty
1,20,5,4,39,Empty
1,20,5,4,47,Empty
2,17,5,1,39,Empty
2,17,5,2,25,Empty
2,17,5,4,21,Occupied
2,17,5,4,26,Occupied
2,17,5,4,36,Occupied
2,17,5,5,11,Empty
2,17,5,5,38,Empty
2,17,5,5,52,Empty
2,11,6,2,49,Empty
2,11,6,3,31,Occupied
2,11,6,4,58,Empty
2,6,1,21,37,Empty
2,6,1,23,16,Occupied
2,7,2,0,39,Empty
1,22,0,7,23,Empty
1,22,0,7,48,Occupied
1,27,5,10,46,Empty
1,27,5,10,52,Empty
1,27,5,11,23,Empty
2,24,5,9,6,Empty
2,24,5,9,24,Empty
2,24,5,10,6,Empty
2,24,5,10,19,Empty
1,12,4,19,26,Empty
1,12,4,20,12,Empty
1,12,4,21,5,Occupied
1,12,4,21,53,Occupied
1,30,1,8,28,Empty
2,23,4,11,2,Occupied
2,23,4,11,56,Occupied
3,4,6,23,38,Occupied
3,5,0,1,20,Empty
2,15,3,15,43,Occupied
2,15,3,19,6,Empty
1,14,6,12,22,Empty
1,14,6,13,58,Empty
1,14,6,14,22,Empty
1,14,6,14,52,Empty
1,14,6,15,4,Empty
1,14,6,15,10,Empty
2,7,2,16,37,Occupied
1,30,1,11,48,Empty
1,30,1,12,55,Empty
2,6,1,14,25,Occupied
2,6,1,15,8,Empty
2,6,1,17,26,Empty
2,6,1,17,32,Empty
1,23,1,18,55,Empty
1,23,1,19,30,Empty
1,23,1,20,38,Occupied
2,14,2,6,18,Empty
1,12,4,14,38,Empty
1,15,0,0,29,Empty
1,12,4,18,24,Empty
2,27,1,15,18,Occupied
2,27,1,16,0,Empty
2,12,0,13,50,Empty
3,6,1,13,40,Empty
3,6,1,13,52,Empty
3,6,1,13,58,Empty
3,2,4,13,33,Empty
3,2,4,14,19,Occupied
3,2,4,14,29,Occupied
3,2,4,15,22,Empty
2,11,6,4,19,Empty
3,2,4,14,14,Occupied
3,4,6,9,15,Empty
2,11,6,10,35,Empty
2,11,6,10,47,Empty
2,11,6,12,5,Empty
2,11,6,12,38,Empty
1,14,6,16,36,Occupied
1,14,6,17,53,Empty
1,14,6,18,27,Empty
2,13,1,3,7,Occupied
2,13,1,4,11,Occupied
2,13,1,4,54,Occupied
2,13,1,5,5,Empty
2,13,1,5,11,Occupied
2,13,1,7,9,Occupied
1,13,5,4,26,Empty
1,13,5,5,18,Empty
1,15,0,5,38,Empty
1,15,0,7,41,Empty
2,24,5,0,13,Empty
2,24,5,1,8,Empty
2,24,5,2,4,Empty
2,23,4,12,41,Occupied
2,7,2,12,33,Empty
2,7,2,13,20,Empty
2,7,2,15,6,Empty
3,1,3,6,41,Empty
3,1,3,7,41,Empty
3,1,3,7,47,Empty
3,1,3,8,42,Empty
2,24,5,8,35,Empty
3,15,3,7,14,Empty
1,15,0,0,23,Empty
1,15,0,2,28,Empty
1,15,0,3,24,Empty
2,8,3,17,18,Occupied
2,8,3,20,43,Empty
2,8,3,21,21,Occupied
2,24,5,5,10,Empty
1,5,4,13,9,Occupied
1,5,4,13,31,Occupied
1,5,4,14,17,Empty
2,12,0,16,57,Empty
2,12,0,17,21,Occupied
2,12,0,18,56,Occupied
2,12,0,23,29,Occupied
2,13,1,0,30,Occupied
2,13,1,2,19,Empty
2,9,4,10,59,Empty
2,22,3,17,20,Occupied
1,28,6,7,24,Empty
1,28,6,7,42,Empty
1,28,6,8,0,Empty
1,28,6,9,50,Empty
1,28,6,9,56,Empty
1,28,6,10,2,Empty
3,4,6,11,58,Empty
3,4,6,12,47,Empty
1,13,5,8,31,Empty
1,13,5,8,43,Empty
1,13,5,9,43,Occupied
1,13,5,11,27,Occupied
2,10,5,10,25,Occupied
2,10,5,12,35,Empty
2,10,5,13,5,Empty
2,10,5,13,17,Empty
1,15,0,6,54,Empty
3,16,4,7,53,Empty
3,5,0,6,24,Empty
2,13,1,8,6,Empty
2,13,1,9,19,Empty
2,13,1,9,31,Empty
2,15,3,10,2,Empty
2,15,3,10,20,Empty
2,15,3,12,4,Empty
2,15,3,12,15,Empty
2,15,3,12,26,Occupied
2,15,3,13,9,Empty
2,27,1,20,34,Empty
2,27,1,20,46,Empty
2,27,1,20,52,Empty
2,27,1,22,23,Empty
2,27,1,23,11,Empty
2,28,2,17,46,Empty
2,28,2,17,52,Empty
2,28,2,20,9,Empty
2,28,2,20,39,Occupied
3,5,0,11,21,Empty
2,8,3,1,17,Empty
2,8,3,2,26,Empty
1,23,1,9,0,Empty
1,23,1,9,12,Empty
2,27,1,22,17,Empty
2,27,1,23,52,Empty
2,28,2,0,38,Occupied
2,23,4,8,44,Empty
2,23,4,5,21,Empty
2,23,4,6,49,Empty
2,28,2,6,14,Empty
3,6,1,4,22,Empty
1,23,1,21,29,Occupied
1,23,1,22,16,Occupied
1,23,1,22,38,Occupied
3,2,4,12,15,Empty
3,2,4,12,33,Empty
3,2,4,12,45,Empty
3,2,4,12,51,Empty
3,2,4,13,21,Empty
2,15,3,8,43,Empty
3,14,2,22,11,Occupied
3,14,2,22,37,Occupied
2,11,6,5,48,Empty
2,11,6,6,43,Empty
2,11,6,7,33,Empty
2,11,6,8,22,Empty
3,16,4,5,51,Empty
1,12,4,21,38,Occupied
1,12,4,21,48,Occupied
1,15,0,22,25,Empty
1,15,0,23,20,Empty
1,12,4,15,54,Empty
2,9,4,13,43,Occupied
2,9,4,14,12,Empty
2,28,2,17,58,Empty
3,2,4,13,27,Empty
2,23,4,10,40,Occupied
3,5,0,14,8,Occupied
2,7,2,3,42,Empty
2,7,2,4,4,Empty
2,13,1,5,36,Occupied
2,13,1,6,28,Occupied
2,13,1,6,59,Occupied
2,13,1,7,14,Occupied
2,10,5,11,11,Empty
2,10,5,11,41,Empty
2,10,5,12,16,Occupied
2,10,5,12,22,Empty
2,10,5,12,47,Empty
2,10,5,13,23,Empty
2,10,5,13,29,Empty
2,10,5,13,35,Empty
2,7,2,15,13,Empty
2,7,2,15,37,Empty
2,7,2,15,49,Empty
1,23,1,3,0,Occupied
3,2,4,11,50,Empty
3,2,4,11,56,Empty
3,2,4,12,39,Empty
1,21,6,8,40,Empty
1,21,6,9,22,Empty
1,21,6,9,41,Empty
1,21,6,10,17,Empty
1,21,6,10,29,Empty
1,21,6,11,3,Occupied
1,21,6,12,5,Occupied
1,21,6,12,17,Empty
3,15,3,1,34,Empty
3,2,4,14,52,Empty
3,15,3,21,25,Empty
1,15,0,1,24,Empty
3,4,6,17,35,Empty
3,4,6,17,41,Empty
3,4,6,17,47,Empty
2,10,5,6,53,Empty
