Temperature,Humidity,Light,Outlook,Outside_UV,Outside_Temp,Outside_Humidity,Month,Day,WeekDay,Hour,Occupancy
7,57,1,7,1,-3.6,93,3,1,4,15,0
12,66,0,0,0,3.1,91,2,16,5,4,0
9,56,0,0,0,5.3,55,2,24,6,17,0
9,57,0,0,0,5,55,2,24,6,17,0
9,59,0,0,0,4.6,57,2,24,6,17,0
10,55,2,0,0,2.7,60,2,24,6,19,1
10,62,2,0,0,2.1,63,2,24,6,20,0
10,63,1,0,0,1.8,64,2,24,6,20,1
10,60,2,0,0,1.4,67,2,24,6,21,1
6,31,0,1,0,-3.8,65,3,1,4,4,0
11,67,2,0,0,4.8,64,2,22,4,17,1
11,67,2,0,0,4.5,65,2,22,4,17,1
11,67,2,0,0,3.4,69,2,22,4,18,1
8,55,2,0,0,-1.8,77,2,27,2,19,0
8,55,2,0,0,-2,78,2,27,2,19,0
8,55,0,0,0,-2.7,84,2,27,2,20,0
8,55,0,0,0,-3,85,2,27,2,20,0
9,55,0,0,1,-1.3,79,2,24,6,8,0
9,56,0,0,1,-0.4,76,2,24,6,8,0
9,56,0,0,1,-0.2,76,2,24,6,9,0
10,76,0,4,0,6.9,90,1,12,5,18,0
10,76,0,4,0,6.8,90,1,12,5,18,0
11,70,0,1,0,4.8,85,1,14,7,6,0
9,56,0,0,1,-0.7,77,2,24,6,8,0
9,56,0,0,1,0.2,73,2,24,6,9,0
9,56,1,0,1,1,70,2,24,6,9,0
14,75,0,1,0,9.8,93,1,29,1,3,0
14,75,0,1,0,9.8,93,1,29,1,3,0
14,75,0,4,0,9.9,87,1,29,1,5,0
8,49,0,5,1,-0.7,41,2,28,3,16,0
8,49,0,5,1,-1.5,42,2,28,3,16,0
8,48,0,5,1,-1.6,42,2,28,3,16,0
13,67,0,0,0,6.4,78,2,11,7,3,0
13,78,2,5,1,4.9,74,1,7,7,11,0
13,78,2,5,1,5.7,70,1,7,7,12,0
14,77,2,0,0,4.4,65,1,7,7,17,0
14,76,2,0,0,4.2,65,1,7,7,17,0
14,77,2,0,0,4.1,65,1,7,7,17,0
14,77,2,0,0,4,66,1,7,7,17,0
14,80,2,0,0,3,71,1,7,7,18,0
14,79,2,0,0,2.8,71,1,7,7,19,0
15,81,0,5,0,3.5,82,1,7,7,0,0
14,82,0,5,0,3.1,82,1,7,7,1,0
14,82,0,5,0,3,83,1,7,7,1,0
14,79,2,0,0,1.3,84,1,7,7,7,0
14,77,2,0,0,1.4,84,1,7,7,7,0
13,79,2,0,0,1.8,84,1,7,7,8,0
12,69,2,5,0,4.6,96,3,6,2,3,0
13,73,0,1,0,9.3,94,1,23,2,3,0
13,74,0,6,0,9,98,1,23,2,6,0
13,74,0,6,0,9.1,98,1,23,2,6,0
13,69,2,5,1,8,66,1,19,5,12,0
13,69,1,5,1,8,68,1,19,5,12,0
12,69,0,5,1,8.1,67,1,19,5,13,0
12,68,0,5,1,6.8,74,1,19,5,15,0
9,62,0,7,0,-0.6,84,3,2,5,7,0
9,63,0,7,1,-0.5,84,3,2,5,9,0
9,60,0,1,1,-0.6,85,3,2,5,9,1
9,62,0,1,1,-0.6,85,3,2,5,10,0
9,63,0,1,1,-0.7,85,3,2,5,10,0
9,63,1,1,1,-0.6,85,3,2,5,11,0
16,78,2,5,1,8.6,74,1,5,5,11,1
16,78,2,0,1,8.6,75,1,5,5,11,0
17,75,2,0,1,8.5,72,1,5,5,12,0
17,74,2,0,1,8.5,72,1,5,5,12,0
8,52,2,4,2,-0.5,44,2,28,3,12,0
8,52,1,4,2,-0.3,42,2,28,3,13,0
8,51,0,4,2,-0.2,42,2,28,3,13,0
14,76,1,4,1,9.9,95,1,29,1,16,1
14,77,0,4,1,9.9,95,1,29,1,16,1
14,77,0,4,0,9.8,95,1,29,1,16,1
14,88,2,4,0,4.7,88,1,6,6,17,0
16,78,2,4,0,4.7,88,1,6,6,18,0
16,78,2,4,0,5.3,86,1,6,6,19,0
15,82,2,4,0,5.1,85,1,6,6,20,0
15,82,2,4,0,5,85,1,6,6,20,1
17,76,2,4,0,4.4,85,1,6,6,21,1
11,66,0,0,0,2.5,94,2,16,5,5,0
11,66,0,0,0,2.3,94,2,16,5,5,0
11,66,0,0,0,2.1,93,2,16,5,5,0
11,67,1,0,0,0.1,90,2,10,6,0,1
11,67,2,0,0,0,89,2,10,6,0,1
11,67,2,0,0,-0.1,90,2,10,6,0,1
11,66,2,0,0,0,87,2,10,6,1,1
11,66,0,0,0,0.3,88,2,10,6,1,1
13,66,0,0,0,7.3,70,2,15,4,17,1
13,66,2,0,0,5.3,82,2,15,4,18,0
12,68,2,0,0,4.6,84,2,15,4,19,0
12,68,2,0,0,4.6,82,2,15,4,19,0
10,63,0,5,0,1.5,80,2,7,3,2,0
10,63,0,5,0,1.2,81,2,7,3,2,0
9,62,0,0,0,0.8,82,2,7,3,3,0
9,59,0,5,0,0,79,2,7,3,5,0
13,73,0,4,1,9.9,87,3,15,4,17,0
13,73,0,4,1,9.3,86,3,15,4,17,0
11,73,2,4,1,8,87,1,13,6,12,0
11,74,0,4,1,7.7,89,1,13,6,13,0
11,74,0,4,1,7.2,90,1,13,6,14,1
11,74,0,1,1,7.2,89,1,13,6,14,0
13,65,0,6,1,7.1,88,2,10,6,9,0
13,66,0,6,1,7.1,91,2,10,6,10,0
12,73,0,4,0,8.7,97,2,15,4,4,0
11,67,2,0,0,1.9,82,2,9,5,22,1
11,68,2,0,0,1.3,85,2,9,5,22,1
11,68,2,0,0,0.9,88,2,9,5,23,1
11,67,2,0,0,0.2,89,2,10,6,0,1
11,66,2,0,0,-0.1,90,2,10,6,0,1
11,66,2,0,0,0.3,87,2,10,6,1,1
11,66,0,0,0,0,90,2,10,6,1,1
12,69,0,6,0,5.6,88,1,20,6,2,0
12,69,0,6,0,5.9,85,1,20,6,2,0
11,70,0,6,0,5.5,95,1,20,6,4,0
9,67,0,5,0,5.7,76,2,14,3,6,0
11,70,2,1,0,4.8,84,1,14,7,17,1
11,72,0,1,0,5.4,82,1,14,7,18,0
11,72,0,1,0,6,81,1,14,7,19,0
11,73,0,1,0,6.1,81,1,14,7,19,0
15,81,0,5,0,3.6,83,1,6,6,23,0
15,81,0,4,0,3.4,82,1,7,7,0,0
11,66,2,0,0,2.3,79,2,9,5,21,1
11,67,2,0,0,2.2,79,2,9,5,21,1
11,67,2,0,0,2.2,80,2,9,5,22,1
11,68,2,0,0,1.2,86,2,9,5,23,1
10,65,1,0,1,7.1,57,2,9,5,15,0
10,63,0,5,0,4.2,71,2,9,5,17,1
10,66,1,0,0,3.6,72,2,9,5,18,1
11,67,0,0,0,3,70,2,22,4,19,0
11,67,0,0,0,2.9,70,2,22,4,19,0
11,64,2,0,0,1,77,2,22,4,21,0
11,63,2,0,0,0.4,78,2,22,4,21,0
14,76,1,4,1,10,96,1,29,1,16,1
14,77,0,4,0,9.9,95,1,29,1,16,1
14,77,0,4,0,9.8,95,1,29,1,16,1
14,77,0,4,0,9.8,95,1,29,1,16,0
14,76,0,5,0,8.1,94,1,29,1,18,1
9,56,1,0,1,1.9,65,2,24,6,10,0
12,67,0,0,0,3.4,81,2,11,7,7,0
12,67,0,0,1,3.8,80,2,11,7,8,0
15,77,2,5,0,4.7,89,1,6,6,15,0
15,77,2,4,0,4.6,88,1,6,6,15,0
9,61,1,5,1,4.6,56,2,6,2,14,1
9,65,1,5,1,4.2,55,2,6,2,14,1
12,69,0,4,0,4.6,89,1,19,5,23,0
12,70,0,4,0,4.7,89,1,19,5,23,1
12,70,0,4,0,4.7,89,1,19,5,23,0
12,69,0,4,0,4.7,89,1,20,6,0,0
11,68,0,4,0,6.4,88,2,16,5,18,0
6,39,0,7,0,-4.1,83,3,1,4,5,0
6,41,0,7,0,-4.4,86,3,1,4,5,0
6,53,0,7,0,-4.5,84,3,1,4,7,0
13,67,2,0,0,4.6,79,2,15,4,20,1
13,67,2,0,0,4.6,79,2,15,4,20,1
13,67,2,0,0,3.8,85,2,15,4,22,1
13,67,2,0,0,3.8,84,2,15,4,22,0
13,67,2,0,0,3.8,85,2,15,4,22,0
12,67,2,0,0,3.9,86,2,16,5,0,1
12,67,0,0,0,3.7,88,2,16,5,0,0
10,66,0,0,0,4.7,78,2,12,1,18,1
10,68,0,0,0,4.7,79,2,12,1,19,0
10,68,2,6,0,3.7,89,2,12,1,19,1
11,70,0,0,1,7.7,87,3,4,7,17,0
9,61,1,0,1,6.3,52,2,7,3,13,0
9,59,1,0,1,6.4,52,2,7,3,13,0
9,58,1,0,1,6.5,52,2,7,3,13,1
9,59,1,0,1,6.5,50,2,7,3,14,0
9,60,1,0,1,6.6,47,2,7,3,14,0
7,56,1,7,1,-3.6,92,3,1,4,14,0
8,54,0,4,0,0,68,2,27,2,17,0
12,67,0,5,0,5.9,97,3,4,7,4,0
12,67,0,5,0,5.9,97,3,4,7,4,0
12,67,0,5,0,5.4,98,3,4,7,5,0
13,68,1,5,2,7.8,83,3,6,2,10,0
14,77,0,1,1,10.6,96,1,29,1,14,0
12,70,1,4,2,6.9,93,3,5,1,11,0
12,72,2,5,0,6.1,88,2,16,5,20,0
12,72,2,5,0,6.3,87,2,16,5,20,1
12,71,2,5,0,6.4,85,2,16,5,21,1
12,71,0,5,0,6.3,87,2,16,5,21,0
12,70,0,5,0,6.3,88,2,16,5,22,0
11,68,0,5,2,8.1,89,3,4,7,10,0
13,71,0,4,0,5.7,88,1,26,5,21,1
12,70,0,6,1,5.7,97,3,5,1,15,0
14,78,0,1,1,11.5,99,1,23,2,14,0
14,79,0,1,0,11.5,98,1,23,2,15,1
14,75,0,1,0,9.5,96,1,29,1,1,0
14,75,0,1,0,9.6,93,1,29,1,2,0
9,62,0,1,0,-0.6,84,3,2,5,6,0
9,62,0,7,0,-0.6,85,3,2,5,7,0
9,62,0,7,0,-0.6,85,3,2,5,7,0
9,62,0,7,1,-0.6,85,3,2,5,7,0
12,69,0,6,0,5.9,88,1,20,6,2,0
11,70,0,1,0,6,95,1,20,6,5,0
11,74,0,1,1,7.2,88,1,13,6,14,1
11,74,0,1,0,6.9,88,1,13,6,15,0
11,74,0,1,0,6.9,88,1,13,6,16,0
11,74,0,1,0,6.9,88,1,13,6,16,0
11,73,0,4,0,6.9,88,1,13,6,16,0
11,74,0,1,0,6.9,88,1,13,6,17,0
11,73,2,1,0,7.3,85,2,8,4,19,1
11,70,2,1,0,7.3,83,2,8,4,20,1
11,70,2,1,0,7.3,83,2,8,4,20,0
11,71,2,1,0,7.4,84,2,8,4,21,0
11,70,0,1,0,7.4,85,2,8,4,21,1
11,70,0,1,0,7.4,85,2,8,4,22,0
11,70,0,1,0,7.4,86,2,8,4,22,0
11,70,2,6,0,6.8,96,2,9,5,0,0
13,73,0,4,1,8.5,95,3,16,5,8,0
11,68,2,5,2,10,84,3,4,7,12,0
6,55,2,7,1,-3.3,83,3,1,4,12,0
6,56,1,7,1,-3.4,89,3,1,4,13,1
13,68,2,0,1,7,71,1,19,5,11,0
12,68,1,5,1,8.3,69,1,19,5,13,0
12,68,0,4,0,4.2,95,2,17,6,2,0
12,68,1,4,0,3.2,97,2,17,6,3,1
10,68,2,0,0,4.6,85,2,12,1,19,1
11,67,2,5,0,3.5,85,2,12,1,20,1
11,68,2,5,0,3.9,88,2,12,1,20,1
9,65,0,1,0,2.7,96,3,3,6,5,0
14,74,2,4,2,9.4,92,3,16,5,9,0
11,69,0,1,0,3.7,94,1,21,7,6,0
11,69,0,1,0,3.7,94,1,21,7,6,0
11,70,0,1,0,4.3,96,1,21,7,7,0
11,58,2,0,1,5.4,66,2,11,7,16,1
11,58,0,0,1,5,64,2,11,7,16,0
11,58,0,5,0,4.8,64,2,11,7,16,1
13,77,0,4,1,11.2,95,1,28,7,14,0
13,77,0,4,0,10.7,96,1,28,7,15,1
13,77,0,4,0,10.6,96,1,28,7,16,0
13,77,0,4,0,10.7,95,1,28,7,16,0
12,74,0,4,0,8.8,99,2,15,4,0,1
9,68,2,4,2,3.9,92,3,3,6,10,0
11,68,0,0,1,2.7,83,2,9,5,8,0
11,67,0,0,1,2.8,80,2,9,5,8,0
9,55,1,0,1,6.6,46,2,7,3,15,1
9,56,0,0,1,5.2,54,2,7,3,16,0
9,56,0,0,1,4.8,54,2,7,3,16,0
9,56,0,0,1,4.6,55,2,7,3,16,0
9,58,0,0,0,3.5,60,2,7,3,17,0
14,77,2,5,1,3.1,82,1,7,7,9,0
13,78,2,5,1,3.3,82,1,7,7,9,0
13,77,2,5,1,4.9,75,1,7,7,11,0
13,77,2,5,1,5.9,69,1,7,7,13,0
12,77,0,0,1,5,69,1,7,7,15,0
14,77,2,0,0,5,65,1,7,7,16,0
15,82,2,0,0,4,86,1,6,6,21,0
16,77,0,0,0,3.7,85,1,6,6,22,0
15,82,0,5,0,3.4,81,1,7,7,0,0
11,67,1,0,1,3.7,77,2,9,5,9,0
11,67,2,0,1,4.2,76,2,9,5,10,1
10,74,2,6,0,7.5,98,2,14,3,18,1
9,61,0,7,1,-0.5,86,3,2,5,8,0
9,63,0,7,1,-0.5,86,3,2,5,8,0
15,81,0,1,0,11,94,1,23,2,22,1
15,76,0,1,0,11.1,94,1,24,3,0,0
11,70,0,6,0,5.7,96,1,20,6,5,0
11,70,0,1,0,6,95,1,20,6,5,0
11,70,0,6,0,6,96,1,20,6,5,0
11,71,0,1,0,6.4,98,1,20,6,7,0
11,72,0,1,0,6.4,97,1,20,6,8,0
10,76,0,4,1,5.9,93,1,12,5,10,1
13,68,0,1,0,5.5,86,2,13,2,5,1
9,66,0,1,0,2.9,95,3,3,6,5,0
9,67,0,1,0,2.5,96,3,3,6,5,0
9,66,0,1,0,2.5,96,3,3,6,6,0
12,74,0,6,1,9.5,99,1,21,7,14,1
12,74,0,1,0,9.6,99,1,21,7,15,0
11,76,0,1,0,10.3,99,1,21,7,16,0
10,69,0,6,1,4.8,92,2,14,3,11,0
10,61,2,0,1,7.6,61,2,12,1,15,1
11,67,1,5,1,7.1,59,2,22,4,15,0
11,67,2,5,0,4.4,66,2,22,4,17,1
6,56,2,7,1,-3.5,89,3,1,4,13,1
12,68,0,5,0,-0.3,99,1,30,2,7,0
12,68,0,5,0,-0.4,99,1,30,2,7,0
12,68,0,5,0,-0.4,99,1,30,2,7,0
12,68,0,5,0,-0.4,99,1,30,2,7,0
10,67,2,0,2,4.9,57,2,23,5,13,1
12,72,0,5,0,8.1,93,2,15,4,6,0
14,79,0,4,0,4.9,95,1,5,5,17,0
10,63,0,0,0,3.7,64,2,23,5,17,0
10,63,0,0,0,3.2,66,2,23,5,17,0
10,64,0,0,0,1.8,71,2,23,5,19,1
11,69,2,4,1,6.6,72,1,14,7,13,0
11,70,1,4,1,6.6,72,1,14,7,13,0
11,70,1,1,1,6.7,72,1,14,7,14,0
11,69,2,1,1,6.8,70,1,14,7,14,0
8,49,0,5,0,-3.6,63,2,28,3,20,0
7,48,0,4,0,-3.6,71,2,28,3,22,0
7,45,0,4,0,-3.7,68,2,28,3,22,0
7,41,0,4,0,-3.6,65,2,28,3,22,0
7,40,0,4,0,-3.7,64,2,28,3,23,1
7,38,0,1,0,-3.8,64,3,1,4,0,0
13,70,1,5,1,7.7,81,2,15,4,9,0
10,63,0,4,1,2.4,85,2,8,4,8,0
10,67,1,4,1,6.2,80,2,8,4,10,1
10,55,0,5,0,-1.4,83,2,24,6,2,0
9,55,0,0,0,-1.5,81,2,24,6,4,0
9,54,0,0,0,-1.7,81,2,24,6,5,0
9,54,0,0,0,-1.8,83,2,24,6,6,0
11,72,0,1,0,6.5,97,1,20,6,8,0
12,72,0,1,0,6.6,97,1,20,6,8,0
12,73,0,1,1,7.3,97,1,20,6,10,0
12,73,1,1,2,7.4,96,1,20,6,10,1
13,73,0,4,1,7.8,98,3,15,4,8,0
14,73,0,4,1,7.9,98,3,15,4,8,0
13,73,0,4,1,8,98,3,15,4,8,0
14,73,1,4,2,8.8,95,3,15,4,9,0
13,67,0,6,0,5.6,87,2,13,2,6,0
13,67,0,6,0,5.2,91,2,13,2,6,1
8,55,2,4,1,0.4,70,2,27,2,16,0
14,74,2,5,2,11.2,84,3,15,4,14,0
13,74,2,5,1,10.1,88,3,15,4,14,0
12,70,2,5,0,6.2,94,3,4,7,19,1
12,70,0,4,0,6.3,90,3,4,7,20,0
12,69,2,5,0,6.9,92,3,4,7,22,0
13,76,2,1,0,10.5,99,1,27,6,20,0
13,68,0,5,0,9.4,76,1,22,1,16,0
13,70,0,4,0,9.2,76,1,22,1,17,1
13,70,0,4,0,9.1,76,1,22,1,17,0
13,72,2,4,0,8.6,84,1,22,1,20,0
13,72,2,4,0,8.5,84,1,22,1,20,0
10,67,1,0,1,5.9,55,2,23,5,14,0
6,54,1,7,1,-3.3,81,3,1,4,11,0
9,61,1,0,1,2.2,63,2,7,3,10,0
9,59,2,0,1,3.8,64,2,7,3,11,1
13,72,2,4,0,3.9,92,1,20,6,22,1
13,71,2,4,0,3.3,93,1,20,6,23,0
13,71,2,4,0,3.4,93,1,20,6,23,0
13,69,2,1,0,3.2,92,1,21,7,1,1
12,69,0,1,0,3.1,93,1,21,7,2,0
12,69,0,1,0,3.1,93,1,21,7,2,0
12,76,2,1,0,6.2,92,1,20,6,20,1
13,73,2,4,0,4.2,92,1,20,6,22,1
13,72,2,4,0,3.8,92,1,20,6,22,1
13,72,2,4,0,3.5,93,1,20,6,23,0
13,70,2,4,0,3.3,93,1,20,6,23,0
13,70,2,1,0,3.2,92,1,21,7,0,1
13,73,0,4,1,8.4,95,3,16,5,8,0
10,67,0,4,0,1.6,82,2,6,2,22,1
10,64,0,4,0,1.2,88,2,7,3,1,0
7,60,0,7,0,-3.4,94,3,1,4,17,0
7,60,0,7,0,-3.4,94,3,1,4,17,0
7,60,0,7,0,-3.3,95,3,1,4,17,1
8,52,1,5,1,-3,74,2,28,3,9,0
12,77,2,1,0,7.1,85,1,12,5,22,1
11,75,2,1,0,6.9,84,1,12,5,23,1
12,74,2,1,0,6.9,84,1,12,5,23,1
12,74,2,4,0,7,41,1,12,5,23,1
12,74,2,4,0,6.9,85,1,12,5,23,1
12,77,0,1,0,10.1,98,1,15,1,8,0
12,67,0,0,-1,4.2,88,2,16,5,0,0
12,67,0,0,0,3.1,90,2,16,5,2,0
12,67,0,0,0,3.1,91,2,16,5,3,0
11,66,2,5,0,0.8,76,2,23,5,21,0
10,63,0,5,0,0.8,77,2,23,5,22,0
12,70,0,4,1,6.4,97,3,5,1,9,0
14,74,2,5,2,11.1,85,3,15,4,14,0
13,74,0,5,1,9.5,89,3,15,4,15,0
14,79,0,1,0,11.5,98,1,23,2,15,0
14,79,0,1,0,11.5,98,1,23,2,16,1
14,79,0,1,0,11.4,98,1,23,2,16,1
14,78,0,1,0,11.3,97,1,23,2,18,1
11,64,2,0,0,1.1,77,2,22,4,21,0
11,63,2,0,0,0.6,77,2,22,4,21,0
11,55,0,0,0,0.1,78,2,22,4,23,0
11,56,0,0,0,0,79,2,22,4,23,0
13,68,2,5,1,7.7,64,2,15,4,15,1
13,67,0,0,0,8,66,2,15,4,16,1
13,66,0,0,0,7.1,72,2,15,4,17,0
6,33,0,1,0,-3.7,65,3,1,4,4,0
12,67,0,6,1,5,94,2,13,2,10,0
12,67,0,6,1,5,94,2,13,2,10,0
12,67,1,6,1,5,95,2,13,2,10,0
12,68,1,6,1,5.3,95,2,13,2,11,0
12,67,2,4,2,5.1,92,2,13,2,12,0
12,67,2,4,2,5.7,85,2,13,2,12,0
11,67,2,4,2,6.3,84,2,13,2,13,0
9,67,0,5,0,5.5,76,2,14,3,6,0
9,67,0,5,0,5.6,75,2,14,3,6,0
12,63,2,5,2,6.8,77,2,11,7,11,0
13,67,2,5,2,8.6,78,3,6,2,12,0
12,69,0,1,1,4.6,99,3,6,2,8,0
11,70,2,1,0,4.8,83,1,14,7,17,0
11,70,2,1,0,4.7,84,1,14,7,17,0
11,71,0,1,0,4.9,84,1,14,7,18,0
11,72,0,1,0,6,82,1,14,7,19,0
13,76,1,0,1,8.2,94,1,22,1,9,0
14,72,0,4,0,4,93,1,26,5,23,1
14,73,0,4,0,3.9,94,1,26,5,23,1
14,73,0,4,0,3.8,94,1,27,6,0,1
14,69,0,5,0,3.7,95,1,27,6,0,0
14,68,0,5,0,2.4,97,1,27,6,1,1
14,68,0,5,0,3.7,93,1,27,6,2,1
14,68,0,5,0,4.7,90,1,27,6,3,0
12,68,2,5,2,8.8,81,2,17,6,11,0
12,70,0,6,1,6.4,95,3,5,1,13,1
12,70,0,6,1,6.3,96,3,5,1,14,1
12,70,0,6,1,6.4,96,3,5,1,14,1
12,70,0,6,1,6.4,96,3,5,1,14,1
11,73,0,6,0,9,93,1,15,1,3,0
13,73,0,4,1,7.5,98,3,15,4,7,0
7,48,0,4,0,-3.2,55,2,28,3,19,1
8,49,0,5,0,-3.6,63,2,28,3,20,1
14,80,0,1,0,11.8,95,1,24,3,8,0
8,52,1,4,2,-1.7,55,2,28,3,10,0
11,70,0,1,0,6.2,74,1,14,7,15,0
6,54,1,1,1,-3.5,78,3,1,4,11,0
6,54,1,1,1,-3.4,79,3,1,4,11,0
10,60,1,5,1,7.9,59,2,12,1,15,0
11,60,2,0,1,7.6,62,2,12,1,15,1
10,64,2,5,1,7.7,62,2,12,1,16,1
8,54,0,5,0,-1.2,74,2,27,2,18,0
8,55,2,0,0,-1.9,78,2,27,2,19,0
8,56,0,0,0,-3.9,84,2,27,2,21,0
8,48,0,5,0,-5.9,91,2,28,3,5,0
8,48,0,5,0,-5.8,91,2,28,3,5,0
8,48,0,0,0,-6,92,2,28,3,6,0
12,68,2,4,0,5.5,98,3,4,7,1,1
12,67,0,6,0,5.8,98,3,4,7,3,0
14,76,0,5,0,10.5,98,1,28,7,0,0
14,76,0,5,0,10.5,97,1,28,7,0,0
14,76,0,5,0,10.6,96,1,28,7,1,0
13,75,0,5,0,9.5,98,1,28,7,3,1
14,75,0,4,0,9.5,96,1,28,7,4,0
8,64,2,7,0,-1.9,91,3,1,4,20,0
14,77,0,1,1,11.5,98,1,23,2,13,1
14,77,0,1,1,11.5,98,1,23,2,13,0
13,69,1,0,1,8.4,73,2,15,4,10,0
13,69,1,0,1,8.6,72,2,15,4,10,0
13,67,2,0,1,10.4,54,2,15,4,13,1
11,65,0,0,0,5.6,74,2,13,2,17,0
11,66,0,5,0,5.4,77,2,13,2,18,0
11,66,0,0,0,4.4,75,2,13,2,18,1
11,74,0,1,0,6.6,84,1,13,6,21,0
12,74,0,1,0,6.6,85,1,13,6,21,0
12,74,0,1,0,6.4,82,1,13,6,22,0
12,73,0,1,0,6,84,1,13,6,23,1
13,77,2,5,1,5.9,69,1,7,7,13,0
12,77,0,0,1,5.3,71,1,7,7,14,0
13,77,2,0,0,5,65,1,7,7,16,0
14,79,2,0,0,3.1,71,1,7,7,18,0
14,80,2,0,0,2.7,70,1,7,7,19,0
14,79,2,0,0,2.6,70,1,7,7,19,0
14,79,2,0,0,2.5,70,1,7,7,20,0
13,81,2,0,0,2.4,71,1,7,7,20,0
12,70,0,4,0,4.6,89,1,19,5,23,0
12,69,0,6,0,5.8,89,1,20,6,2,0
10,63,0,0,0,3,67,2,23,5,18,0
10,64,2,0,0,1.8,72,2,23,5,19,1
12,71,0,4,0,8.2,98,2,10,6,15,0
12,71,0,1,0,8.4,98,2,10,6,15,0
12,71,0,4,0,8.6,98,2,10,6,16,0
12,71,0,1,0,8.7,98,2,10,6,16,0
12,71,0,1,0,8.8,98,2,10,6,16,0
12,74,2,1,0,9.3,98,2,10,6,18,1
13,68,2,0,1,7.3,69,1,19,5,11,0
13,68,2,5,1,8.1,67,1,19,5,13,0
12,68,1,5,1,8,69,1,19,5,14,0
13,68,2,4,2,8.9,80,3,6,2,12,0
12,71,2,5,0,6.4,85,2,16,5,21,0
12,71,2,5,0,6.4,85,2,16,5,21,1
12,71,2,5,0,6.4,85,2,16,5,21,1
12,71,2,5,0,6.3,86,2,16,5,21,1
12,71,0,5,0,6.3,87,2,16,5,22,0
12,70,0,5,0,6.3,88,2,16,5,22,0
12,70,0,5,0,6.3,89,2,16,5,22,0
12,70,0,4,0,6.3,89,2,16,5,23,0
12,69,0,1,0,6.4,89,2,16,5,23,0
12,69,0,4,0,6.5,89,2,17,6,0,0
11,73,0,1,0,8.9,90,1,15,1,2,0
9,67,0,5,0,5.7,77,2,14,3,7,0
9,68,0,5,0,5.8,78,2,14,3,7,0
11,67,2,5,0,4.3,85,2,12,1,21,1
14,76,0,0,0,7.4,95,1,29,1,19,1
14,76,0,0,0,7.3,95,1,29,1,19,1
13,73,2,4,0,7.9,86,1,22,1,20,1
13,75,2,4,0,7.7,86,1,22,1,21,1
13,75,2,4,0,7.8,86,1,22,1,21,1
13,75,2,4,0,8.3,87,1,22,1,22,0
13,74,0,4,0,8.5,90,1,22,1,22,0
11,70,0,1,0,4.8,84,1,14,7,18,1
11,71,0,1,0,5.9,81,1,14,7,19,0
11,72,0,1,0,5.9,81,1,14,7,19,0
11,73,0,1,0,6.1,82,1,14,7,20,0
12,67,0,5,1,5.8,97,3,4,7,7,0
9,59,2,0,1,3.2,67,2,7,3,11,0
9,60,2,0,1,3.6,65,2,7,3,11,1
9,60,2,0,1,4.3,62,2,7,3,11,0
9,58,2,0,1,5.5,55,2,7,3,12,0
9,61,2,0,1,5.8,54,2,7,3,13,1
14,73,2,1,0,8,96,3,15,4,22,0
14,76,1,1,1,10.9,90,1,29,1,11,0
13,71,0,1,0,6.1,86,1,26,5,20,1
13,66,2,0,0,3.6,87,2,15,4,23,1
13,66,1,0,0,3.6,87,2,15,4,23,0
13,66,2,0,0,3.7,85,2,15,4,23,1
12,67,0,0,0,3.5,89,2,16,5,0,0
9,63,0,7,1,-0.5,85,3,2,5,9,0
9,63,0,7,1,-0.5,87,3,2,5,9,0
13,68,1,5,1,1.2,99,1,30,2,9,0
12,69,2,0,1,3.5,95,1,30,2,10,0
13,66,2,0,0,3.6,86,2,15,4,23,1
8,49,0,0,1,-5.4,89,2,28,3,7,0
8,51,0,0,1,-5,86,2,28,3,8,0
9,60,1,0,1,3,67,2,7,3,10,0
12,78,2,4,0,10.9,99,1,21,7,20,1
12,80,0,1,0,10.8,99,1,21,7,20,1
13,79,0,1,0,10.7,99,1,21,7,21,0
13,79,0,1,0,10.6,98,1,21,7,21,0
13,79,0,4,0,10.7,97,1,21,7,22,0
13,78,0,1,0,10.7,91,1,21,7,23,1
13,76,0,1,0,9.6,91,1,22,1,2,0
14,77,0,1,0,10.9,98,1,24,3,3,0
11,73,2,1,0,6.2,82,1,14,7,20,0
11,74,0,1,0,7,82,1,14,7,22,0
11,73,2,1,0,7.1,82,1,14,7,23,0
13,72,0,1,0,7.5,98,3,15,4,6,0
12,72,0,6,1,6.7,99,1,21,7,11,1
12,73,0,6,1,6.9,99,1,21,7,11,1
9,62,0,1,0,-0.7,86,3,2,5,3,0
12,75,2,1,2,8.6,95,1,20,6,13,0
12,74,0,1,1,8.7,95,1,20,6,13,0
12,75,0,1,1,8.8,97,1,20,6,14,0
12,76,0,4,1,10.1,88,1,20,6,15,0
9,60,0,7,0,-0.5,85,3,2,5,6,0
6,45,0,7,0,-4.7,89,3,1,4,6,0
6,51,0,7,0,-4.6,87,3,1,4,6,0
14,83,0,0,0,1.6,84,1,7,7,6,0
12,84,2,0,0,1.5,84,1,7,7,6,0
13,79,2,0,0,1.5,84,1,7,7,8,0
13,79,2,0,0,1.6,84,1,7,7,8,0
14,76,2,5,1,3.8,80,1,7,7,10,0
14,76,2,5,1,3.9,80,1,7,7,10,0
14,77,2,5,1,4.3,78,1,7,7,10,0
13,78,2,5,1,5,74,1,7,7,11,0
13,78,2,5,1,5.3,72,1,7,7,12,0
13,76,0,5,1,7.9,95,1,22,1,9,0
